,cik,exchange,industryTitle,irs,name,sic,ticker
1348,39368,NYSE,ADHESIVES & SEALANTS,410268370.0,Fuller H B Co,2891.0,FUL
1349,1415624,NYSE,SERVICES-ADVERTISING AGENCIES,,Yume Inc,7311.0,YUME
1350,1448397,NASDAQ,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,,Seanergy Maritime Holdings Corp,4412.0,SHIP
1351,1579471,NYSE,REAL ESTATE INVESTMENT TRUSTS,806260391.0,Starwood Waypoint Residential Trust,6798.0,SWAY
1352,104918,NYSE,ELECTRIC & OTHER SERVICES COMBINED,910462470.0,Avista Corp,4931.0,AVA
1353,727510,NASDAQ,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",222372868.0,Enzon Pharmaceuticals Inc,2836.0,ENZN
1354,1350102,NASDAQ,SEMICONDUCTORS & RELATED DEVICES,203672603.0,Ascent Solar Technologies Inc,3674.0,ASTI
1355,72162,NYSE,INDUSTRIAL INORGANIC CHEMICALS,135267260.0,NL Industries Inc,2810.0,NL
1356,72170,,PHARMACEUTICAL PREPARATIONS,221558317.0,Inergetics Inc,2834.0,MBTG
1357,1513965,NYSE,NATURAL GAS TRANSMISSION,270855785.0,American Midstream Partners LP,4922.0,AMID
1358,1448431,OTC,"SERVICES-BUSINESS SERVICES, NEC",261265381.0,Optimizerx Corp,7389.0,OPRX
1359,203248,NYSE,NATURAL GAS TRANSMISSION,750571592.0,Southern Union Co,4922.0,SUG
1360,793074,NASDAQ,TRUCKING (NO LOCAL),470648386.0,Werner Enterprises Inc,4213.0,WERN
1361,1513971,NASDAQ,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",,State Investors Bancorp Inc,6035.0,SIBC
1362,1382911,NASDAQ,PHARMACEUTICAL PREPARATIONS,651178822.0,Orexigen Therapeutics Inc,2834.0,OREX
1363,1481218,OTCBB,CRUDE PETROLEUM & NATURAL GAS,208295316.0,Massive Interactive Inc,1311.0,XTOG
1364,1415684,OTC,PHARMACEUTICAL PREPARATIONS,770664193.0,Musclepharm Corp,2834.0,MSLP
1365,1022469,NYSE,"SAWMILLS & PLANTING MILLS, GENERAL",710795870.0,Deltic Timber Corp,2421.0,DEL
1366,760326,,CABLE & OTHER PAY TELEVISION SERVICES,330074499.0,Outdoor Channel Holdings Inc,4841.0,OUTD
1367,924168,OTC,ELECTRIC LIGHTING & WIRING EQUIPMENT,943021850.0,Energy Focus Inc,3640.0,EFOI
1368,722051,,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",592501025.0,NCT Group Inc,3690.0,NCTI
1369,722077,,SERVICES-MOTION PICTURE THEATERS,431304369.0,Amc Entertainment Inc,7830.0,AEN
1370,1120792,,SHORT-TERM BUSINESS CREDIT INSTITUTIONS,522268239.0,Morgan Beaumont Inc,6153.0,MBEU
1371,891417,,"COMMUNICATIONS EQUIPMENT, NEC",760273345.0,Applied Nanotech Holdings Inc,3669.0,NNPP
1372,858655,NASDAQ,"STEEL WORKS, BLAST FURNACES & ROLLING & FINISHING MILLS",61185400.0,Haynes International Inc,3310.0,HYNI
1373,1088033,,SERVICES-PREPACKAGED SOFTWARE,330231678.0,Quest Software Inc,7372.0,QSFT
1374,1088034,OTC,"FUNCTIONS RELATED TO DEPOSITORY BANKING, NEC",980190072.0,Payment Data Systems Inc,6099.0,PYDS
1375,1022505,OTC,SEMICONDUCTORS & RELATED DEVICES,860837077.0,National Scientific Corp,3674.0,NSCT
1376,1050167,,WHOLESALE-PROFESSIONAL & COMMERCIAL EQUIPMENT & SUPPLIES,593247752.0,Global Imaging Systems Inc,5040.0,GISX
1377,1120830,OTC,NATURAL GAS TRANSMISISON & DISTRIBUTION,980231607.0,China Natural Gas Inc,4923.0,CVNI
1378,891456,NYSE,CRUDE PETROLEUM & NATURAL GAS,330430755.0,Plains Exploration & Production Co,1311.0,PXP
1379,1415751,OTC,SERVICES-PREPACKAGED SOFTWARE,980540833.0,Guar Global LTD,7372.0,GGBL
1380,6732,,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",870678927.0,Lipidviro Tech Inc,2836.0,ANTL
1381,727634,OTC,SERVICES-PREPACKAGED SOFTWARE,942790442.0,Communication Intelligence Corp,7372.0,CICI
1382,793171,OTC,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",841012042.0,Vitro Diagnostics Inc,2836.0,VODG
1383,891482,NASDAQ,HOTELS & MOTELS,133391527.0,Full House Resorts Inc,7011.0,FLL
1384,1383006,OTC,ELECTRIC LIGHTING & WIRING EQUIPMENT,980550703.0,Evolucia Inc,3640.0,ILED
1385,1546853,OTCBB,SERVICES-PREPACKAGED SOFTWARE,453757848.0,Skkynet Cloud Systems Inc,7372.0,SKKY
1386,1448558,OTC,"COMMUNICATIONS EQUIPMENT, NEC",860970023.0,Calibrus Inc,3669.0,CALB
1387,6769,NYSE,CRUDE PETROLEUM & NATURAL GAS,410747868.0,Apache Corp,1311.0,APA
1388,105076,NYSE,PAPER MILLS,390690900.0,Wausau Paper Corp,2621.0,WPP
1389,727672,OTC,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,411448837.0,Spectrascience Inc,3845.0,SCIE
1390,1088120,OTC,"COMMUNICATIONS SERVICES, NEC",870347787.0,Isecuretrac Corp,4899.0,ISEC
1391,72316,OTC,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),850212139.0,Nord Resources Corp,1400.0,NRDS
1392,858748,,HAZARDOUS WASTE MANAGEMENT,911528142.0,Op Tech Environmental Services Inc,4955.0,OTES
1393,1055355,,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,911405022.0,Sonosite Inc,3841.0,SONO
1394,1219210,NASDAQ,TELEPHONE & TELEGRAPH APPARATUS,943326559.0,Ikanos Communications,3661.0,IKAN
1395,72331,NASDAQ,"GENERAL INDUSTRIAL MACHINERY & EQUIPMENT, NEC",340590250.0,Nordson Corp,3569.0,NDSN
1396,891532,NASDAQ,HAZARDOUS WASTE MANAGEMENT,581954497.0,Perma Fix Environmental Services Inc,4955.0,PESI
1397,72333,NYSE,RETAIL-FAMILY CLOTHING STORES,910515058.0,Nordstrom Inc,5651.0,JWN
1398,1514128,NYSE,HOSPITAL & MEDICAL SERVICE PLANS,274683816.0,Universal American Corp,6324.0,UAM
1399,1120914,NASDAQ,SERVICES-COMPUTER PROGRAMMING SERVICES,251701361.0,PDF Solutions Inc,7371.0,PDFS
1400,1514131,NASDAQ,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",800694246.0,United Community Bancorp,6035.0,UCBA
1401,1448597,OTC,METAL MINING,412252162.0,Bullfrog Gold Corp,1000.0,BFGC
1402,1088162,NYSE MKT,"GAMES, TOYS & CHILDREN'S VEHICLES (NO DOLLS & BICYCLES)",874627953.0,Mad Catz Interactive Inc,3944.0,MCZ
1403,1579684,,NEWSPAPERS: PUBLISHING OR PUBLISHING & PRINTING,,New Media Investment Group Inc,2711.0,NEWM
1404,1383082,NYSE ARCA,COMMODITY CONTRACTS BROKERS & DEALERS,870778078.0,Powershares DB Agriculture Fund,6221.0,DAG
1405,105132,NASDAQ,MISCELLANEOUS CHEMICAL PRODUCTS,951797918.0,WD 40 Co,2890.0,WDFC
1406,858800,NASDAQ,NATIONAL COMMERCIAL BANKS,251606091.0,Emclaire Financial Corp,6021.0,EMCF
1407,1383088,,"SERVICES-BUSINESS SERVICES, NEC",980505761.0,Cytta Corp,7389.0,CYTA
1408,760498,NASDAQ,NATIONAL COMMERCIAL BANKS,731221379.0,Bancfirst Corp,6021.0,BANF
1409,858803,NASDAQ,PHARMACEUTICAL PREPARATIONS,330314804.0,Avanir Pharmaceuticals Inc,2834.0,AVNR
1410,1022646,NYSE,CRUDE PETROLEUM & NATURAL GAS,,Ultra Petroleum Corp,1311.0,UPL
1411,1022652,NASDAQ,"COMMUNICATIONS EQUIPMENT, NEC",860824673.0,Novatel Wireless Inc,3669.0,NVTL
1412,1368457,NYSE,"PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS",,Alberto-culver Co,2844.0,ACV
1413,1514183,,"WHOLESALE-JEWELRY, WATCHES, PRECIOUS STONES & METALS",273046338.0,Point Capital Inc,5094.0,GDSW
1414,1284807,NYSE,"MILLWOOD, VENEER, PLYWOOD, & STRUCTURAL WOOD MEMBERS",200645710.0,Ply Gem Holdings Inc,2430.0,PGEM
1415,1317577,NYSE,ELECTRICAL WORK,203112047.0,Pike Corp,1731.0,PEC
1416,1120970,NYSE MKT,GOLD AND SILVER ORES,650955118.0,Comstock Mining Inc,1040.0,LODE
1417,1284812,NYSE,INVESTMENT ADVICE,141904657.0,Cohen & Steers Inc,6282.0,CNS
1418,1022671,NASDAQ,"STEEL WORKS, BLAST FURNACES & ROLLING MILLS (COKE OVENS)",351929476.0,Steel Dynamics Inc,3312.0,STLD
1419,1088206,OTC,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,650797243.0,Quick-med Technologies Inc,3841.0,QMDT
1420,1088211,,"SERVICES-BUSINESS SERVICES, NEC",980204280.0,Inova Technology Inc,7389.0,EDGH
1421,1088213,OTC,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES",870561647.0,Nano Mask Inc,3842.0,NANM
1422,1186519,OTC,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",861047317.0,Medistem Inc,2836.0,MEDS
1423,793306,OTC,CRUDE PETROLEUM & NATURAL GAS,731268729.0,Blue Dolphin Energy Co,1311.0,BDCO
1424,1055454,,WHOLESALE-DURABLE GOODS,390971239.0,School Specialty Inc,5000.0,SCHS
1425,924383,,HOUSEHOLD AUDIO & VIDEO EQUIPMENT,870361799.0,Lrad Corp,3651.0,ATCO
1426,39648,NASDAQ,SERVICES-PERSONAL SERVICES,410449530.0,G&K Services Inc,7200.0,GK
1427,826083,NASDAQ,ELECTRONIC COMPUTERS,742487834.0,Dell Inc,3571.0,DELL
1428,868857,NYSE,SERVICES-ENGINEERING SERVICES,611088522.0,Aecom Technology Corp,8711.0,ACM
1429,1383145,,METAL MINING,205913810.0,Royale Globe Holding Inc,1000.0,ROHT
1430,1350381,NASDAQ,SERVICE INDUSTRIES FOR THE PRINTING TRADE,205997364.0,Innerworkings Inc,2790.0,INWK
1431,1415917,OTC,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS",330726410.0,American Nano Silicon Technologies Inc,2821.0,ANNO
1432,1022705,NASDAQ,OIL & GAS FIELD MACHINERY & EQUIPMENT,980053204.0,Tesco Corp,3533.0,TESO
1433,1383154,OTC,COMPUTER COMMUNICATIONS EQUIPMENT,980513637.0,Copsync Inc,3576.0,COYN
1434,1022701,OTC,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,363680347.0,Neomedia Technologies Inc,7373.0,NEOM
1435,72444,NASDAQ,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",591212264.0,Biota Pharmaceuticals Inc,2836.0,BOTA
1436,858877,NASDAQ,COMPUTER COMMUNICATIONS EQUIPMENT,770059951.0,Cisco Systems Inc,3576.0,CSCO
1437,1317630,NYSE,ELECTRIC SERVICES,320058047.0,Itc Holdings Corp,4911.0,ITC
1438,39677,NASDAQ,OPERATIVE BUILDERS,231739078.0,Av Homes Inc,1531.0,AVHI
1439,1415936,,CONVERTED PAPER & PAPERBOARD PRODS (NO CONTANERS/BOXES),,Reflex Inc,2670.0,RFXC
1440,1448705,,SERVICES-ADVERTISING,204959207.0,Paymeon Inc,7310.0,MMAX
1441,203527,NYSE,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,942359345.0,Varian Medical Systems Inc,3845.0,VAR
1442,1317639,,"WHOLESALE-ELECTRONIC PARTS & EQUIPMENT, NEC",201719023.0,International Cellular Accessories,5065.0,ICLA
1443,1383183,NASDAQ,LABORATORY ANALYTICAL INSTRUMENTS,470899439.0,Combimatrix Corp,3826.0,CBMX
1444,1350421,OTC,DRILLING OIL & GAS WELLS,262113613.0,Rambo Medical Group Inc,1381.0,VPRS
1445,1481504,OTC,RETAIL-MISCELLANEOUS SHOPPING GOODS STORES,271519178.0,Banjo & Matilda Inc,5940.0,BANJ
1446,1481506,NYSE,NATURAL GAS TRANSMISSION,271679071.0,Paa Natural Gas Storage LP,4922.0,PNG
1447,6951,NASDAQ,SEMICONDUCTORS & RELATED DEVICES,941655526.0,Applied Materials Inc,3674.0,AMAT
1448,1514281,NYSE,REAL ESTATE INVESTMENT TRUSTS,,AG Mortgage Investment Trust Inc,6798.0,MITT
1449,826154,NASDAQ,STATE COMMERCIAL BANKS,232530374.0,Orrstown Financial Services Inc,6022.0,ORRF
1450,6955,NYSE,MISC INDUSTRIAL & COMMERCIAL MACHINERY & EQUIPMENT,390168610.0,Actuant Corp,3590.0,ATU
1451,1022759,OTC,STATE COMMERCIAL BANKS,541804471.0,Cardinal Bankshares Corp,6022.0,CDBK
1452,1547063,NYSE,INDUSTRIAL ORGANIC CHEMICALS,454031468.0,Taminco Corp,2860.0,TAM
1453,1088312,,"COMMUNICATIONS SERVICES, NEC",870418721.0,Uni Core Holdings Corp,4899.0,IMOT
1454,1415998,OTC,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL",,National Automation Services Inc,3823.0,NASV
1455,1448776,,"SERVICES-BUSINESS SERVICES, NEC",261548693.0,Tradeon Inc,7389.0,TACN
1456,203596,NASDAQ,NATIONAL COMMERCIAL BANKS,550571723.0,Wesbanco Inc,6021.0,WSBC
1457,1448780,OTC,SERVICES-PREPACKAGED SOFTWARE,263033276.0,Mobilebits Holdings Corp,7372.0,MBIT
1458,924515,OTCBB,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,582029543.0,Guided Therapeutics Inc,3845.0,GTHP
1459,1448806,OTC,OIL & GAS FIELD EXPLORATION SERVICES,263062721.0,Eflo Energy Inc,1382.0,EFLO
1460,105319,NYSE,SERVICES-PERSONAL SERVICES,116040273.0,Weight Watchers International Inc,7200.0,WTW
1461,1477032,NASDAQ,GENERAL BLDG CONTRACTORS - RESIDENTIAL BLDGS,263024783.0,Prospect Global Resources Inc,1520.0,PGRX
1462,72573,NYSE,"WATCHES, CLOCKS, CLOCKWORK OPERATED DEVICES/PARTS",132595932.0,Movado Group Inc,3873.0,MOV
1463,703970,NYSE,NATIONAL COMMERCIAL BANKS,431262037.0,Allegiant Bancorp Inc,6021.0,ALLE
1464,859014,NASDAQ,SERVICES-PREPACKAGED SOFTWARE,382007430.0,Compuware Corp,7372.0,CPWR
1465,826253,OTC,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",954106894.0,Aura Systems Inc,3690.0,AUSI
1466,1383312,NYSE,"SERVICES-BUSINESS SERVICES, NEC",,Broadridge Financial Solutions Inc,7389.0,BR
1467,1088413,OTC,"SPECIAL INDUSTRY MACHINERY, NEC",752954680.0,Greystone Logistics Inc,3559.0,GLGI
1468,7084,NYSE,FATS & OILS,410129150.0,Archer Daniels Midland Co,2070.0,ADM
1469,1514418,,BLANK CHECKS,275079295.0,Integrated Drilling Equipment Holdings Corp,6770.0,EPAQ
1470,1022899,NASDAQ,"SERVICES-BUSINESS SERVICES, NEC",61390025.0,New Motion Inc,7389.0,MILB
1471,793524,NASDAQ,PATENT OWNERS & LESSORS,112103466.0,Research Frontiers Inc,6794.0,REFR
1472,1285043,OTC,INDUSTRIAL ORGANIC CHEMICALS,,Aventine Renewable Energy Holdings Inc,2860.0,AVRW
1473,1448893,NYSE,SURETY INSURANCE,980673656.0,Essent Group LTD,6351.0,ESNT
1474,859070,NASDAQ,STATE COMMERCIAL BANKS,550694814.0,First Community Bancshares Inc,6022.0,FCBC
1475,1350593,NYSE,MISCELLANEOUS FABRICATED METAL PRODUCTS,203547095.0,Mueller Water Products Inc,3490.0,MWA
1476,1448900,,SERVICES-EDUCATIONAL SERVICES,,Coronus Solar Inc,8200.0,IMNDF
1477,105418,NYSE,RETAIL-GROCERY STORES,240755415.0,Weis Markets Inc,5411.0,WMK
1478,793547,NASDAQ,"FIRE, MARINE & CASUALTY INSURANCE",133138397.0,Navigators Group Inc,6331.0,NAVG
1479,1317839,OTC,"SERVICES-BUSINESS SERVICES, NEC",,Golden Opportunities Corp,7389.0,GOOO
1480,826326,NASDAQ,MISCELLANEOUS FABRICATED METAL PRODUCTS,870454148.0,Arc Group Worldwide Inc,3490.0,ARCW
1481,39899,NYSE,NEWSPAPERS: PUBLISHING OR PUBLISHING & PRINTING,160442930.0,Gannett Co Inc,2711.0,GCI
1482,924642,OTC,"COMMUNICATIONS EQUIPMENT, NEC",431641533.0,Veriteq,3669.0,DIGA
1483,1383394,OTC,"OIL & GAS FIELD SERVICES, NEC",980515445.0,Transact Energy Corp,1389.0,TEGY
1484,39911,NYSE,RETAIL-FAMILY CLOTHING STORES,941697231.0,Gap Inc,5651.0,GPS
1485,1055726,NYSE,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,330024450.0,Inovio Pharmaceuticals Inc,3841.0,GEB
1486,1317880,OTC,PHARMACEUTICAL PREPARATIONS,453642179.0,Plandai Biotechnology Inc,2834.0,PLPL
1487,1350653,NASDAQ,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,202463898.0,Alphatec Holdings Inc,3841.0,ATEC
1488,859139,NYSE,LIFE INSURANCE,133427277.0,Delphi Financial Group Inc,6311.0,DFG
1489,891919,NASDAQ,RETAIL-MISCELLANEOUS SHOPPING GOODS STORES,630798460.0,Books A Million Inc,5940.0,BAMM
1490,1219601,NYSE,METAL CANS,753099507.0,Crown Holdings Inc,3411.0,CCK
1491,1547282,NYSE,RETAIL-EATING  PLACES,455011014.0,Burger King Worldwide Inc,5812.0,BKW
1492,859163,NYSE,ELECTRONIC COMPONENTS & ACCESSORIES,330379007.0,Avx Corp,3670.0,AVX
1493,793628,,GOLD AND SILVER ORES,,China Natural Resources Inc,1040.0,CHRB
1494,1350684,NASDAQ,SERVICES-PREPACKAGED SOFTWARE,591944687.0,China Information Security Technology Inc,7372.0,CNIT
1495,72741,NYSE,ELECTRIC SERVICES,42147929.0,Northeast Utilities,4911.0,NU
1496,924717,NASDAQ,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,411356149.0,Surmodics Inc,3841.0,SRDX
1497,924719,OTC,"CONCRETE PRODUCTS, EXCEPT BLOCK & BRICK",541727060.0,Smith Midland Corp,3272.0,SMID
1498,1023024,NASDAQ,PHARMACEUTICAL PREPARATIONS,582301143.0,Ani Pharmaceuticals Inc,2834.0,ANIP
1499,1317945,NASDAQ,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES",231948942.0,Omega Flex Inc,3430.0,OFLX
1500,1481792,NYSE,COMMERCIAL PRINTING,391152983.0,Quad,2750.0,QUAD
1501,859222,NASDAQ,STATE COMMERCIAL BANKS,521660951.0,Bay Bancorp Inc,6022.0,BYBK
1502,1547355,OTCBB,HOUSEHOLD FURNITURE,204138848.0,Sichuan Leaders Petrochemical Co,2510.0,SLPC
1503,1481832,NYSE MKT,REAL ESTATE INVESTMENT TRUSTS,271712193.0,Preferred Apartment Communities Inc,6798.0,APTS
1504,1285224,NASDAQ,STATE COMMERCIAL BANKS,200711133.0,Wilshire Bancorp Inc,6022.0,WIBC
1505,1416299,,MOTOR VEHICLE PARTS & ACCESSORIES,,Avatar Ventures Corp,3714.0,AVVC
1506,1350770,OTC,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),,Black Tusk Minerals Inc,1400.0,BKTK
1507,1285236,,METAL MINING,,Nitro Petroleum Inc,1000.0,IGMC
1508,1350773,OTCBB,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,203881465.0,Kitara Media Corp,7374.0,KITM
1509,1318008,NASDAQ,RETAIL-APPAREL & ACCESSORY STORES,911040022.0,Zumiez Inc,5600.0,ZUMZ
1510,892025,,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",521399362.0,Martek Biosciences Corp,2836.0,MATK
1511,1580156,NASDAQ,BOOKS: PUBLISHING OR PUBLISHING & PRINTING,271566372.0,Houghton Mifflin Harcourt Co,2731.0,HMHC
1512,1088638,OTC,BLANK CHECKS,631205304.0,Coconnect Inc,6770.0,CCON
1513,793733,NASDAQ,"AIR TRANSPORTATION, SCHEDULED",870292166.0,Skywest Inc,4512.0,SKYW
1514,924805,OTC,CRUDE PETROLEUM & NATURAL GAS,300233726.0,BMB Munai Inc,1311.0,BMBM
1515,1056087,NYSE,NEWSPAPERS: PUBLISHING OR PUBLISHING & PRINTING,522080478.0,Mcclatchy Co,2711.0,MNI
1516,1383571,NASDAQ,PRIMARY SMELTING & REFINING OF NONFERROUS METALS,,Globe Specialty Metals Inc,3330.0,GSM
1517,924822,NYSE,TRUCK & BUS BODIES,621566286.0,Miller Industries Inc,3713.0,MLR
1518,1023128,NYSE,RETAIL-AUTO DEALERS & GASOLINE STATIONS,930572810.0,Lithia Motors Inc,5500.0,LAD
1519,1580185,NYSE,FINANCE SERVICES,463037859.0,Jgwpt Holdings Inc,6199.0,JGW
1520,1023131,NYSE,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,223265977.0,Covance Inc,8731.0,CVD
1521,105634,NYSE,ELECTRICAL WORK,112125338.0,Emcor Group Inc,1731.0,EME
1522,733269,NASDAQ,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,710581897.0,Acxiom Corp,7374.0,ACXM
1523,728249,NASDAQ,COMPUTER COMMUNICATIONS EQUIPMENT,751549797.0,Interphase Corp,3576.0,INPH
1524,1514682,,RETAIL-DRUG STORES AND PROPRIETARY STORES,,Healthcare Corp Of America,5912.0,SWCAU
1525,1547459,NYSE,RETAIL-GROCERY STORES,841444517.0,Natural Grocers By Vitamin Cottage Inc,5411.0,NGVC
1526,1318084,NASDAQ,"WHOLESALE-GROCERIES, GENERAL LINE",201489747.0,Core-mark Holding Company Inc,5141.0,CORE
1527,72903,NYSE,ELECTRIC & OTHER SERVICES COMBINED,410448030.0,Xcel Energy Inc,4931.0,XEL
1528,761034,,SERVICES-COMPUTER RENTAL & LEASING,112714721.0,Ec Development Inc,7377.0,ENUI
1529,1121484,NYSE,OIL & GAS FIELD MACHINERY & EQUIPMENT,760476605.0,Oil States International Inc,3533.0,OIS
1530,72911,NYSE,TELEPHONE & TELEGRAPH APPARATUS,980535482.0,Nortel Networks Corp,3661.0,NT
1531,1514705,NYSE,"STEEL WORKS, BLAST FURNACES & ROLLING MILLS (COKE OVENS)",900640593.0,Suncoke Energy Inc,3312.0,SXC
1532,1023198,,"INVESTORS, NEC",541812385.0,Stemgen Inc,6799.0,AMAS
1533,1383650,NYSE MKT,NATURAL GAS DISTRIBUTION,205913059.0,Cheniere Energy Partners LP,4924.0,CQP
1534,924901,NYSE,REAL ESTATE INVESTMENT TRUSTS,223305147.0,Mack Cali Realty Corp,6798.0,CLI
1535,859368,,PHARMACEUTICAL PREPARATIONS,521574808.0,Medicis Pharmaceutical Corp,2834.0,MRX
1536,1514732,NASDAQ,OIL & GAS FIELD EXPLORATION SERVICES,274867100.0,Saexploration Holdings Inc,1382.0,SAEX
1537,728303,NYSE MKT,WHOLESALE-MOTOR VEHICLE SUPPLIES & NEW PARTS,942490990.0,Coast Distribution System Inc,5013.0,CRV
1538,1514743,NASDAQ,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",,If Bancorp Inc,6035.0,IROQ
1539,892160,NASDAQ,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,232328753.0,Derma Sciences Inc,3841.0,DSCI
1540,40194,,NATURAL GAS TRANSMISSION,440651207.0,Gateway Energy Corp,4922.0,GNRGE
1541,7431,NYSE,"PLASTICS PRODUCTS, NEC",230366390.0,Armstrong World Industries Inc,3089.0,AWI
1542,1449224,OTC,REAL ESTATE,,Omni Ventures Inc,6500.0,OMVE
1543,1072971,,RETAIL-EATING  PLACES,860718104.0,Greens Worldwide Inc,5812.0,GRWW
1544,728331,NASDAQ,"MEASURING & CONTROLLING DEVICES, NEC",541006352.0,Sutron Corp,3829.0,STRN
1545,105744,NYSE MKT,CRUDE PETROLEUM & NATURAL GAS,752399477.0,New Concept Energy Inc,1311.0,GBR
1546,40211,NYSE,TRANSPORTATION SERVICES,361124040.0,Gatx Corp,4700.0,GMT
1547,1088787,NASDAQ,PRIMARY SMELTING & REFINING OF NONFERROUS METALS,133876100.0,CD International Enterprises Inc,3330.0,EVLO
1548,1383701,NASDAQ,PHARMACEUTICAL PREPARATIONS,203183915.0,Conatus Pharmaceuticals Inc,2834.0,CNAT
1549,1547546,NYSE,REAL ESTATE INVESTMENT TRUSTS,454966519.0,Five Oaks Investment Corp,6798.0,OAKS
1550,1057709,,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,751622836.0,Carreker Corp,7374.0,CANI
1551,1383729,NYSE,COMPUTER STORAGE DEVICES,204232255.0,Fusion-io Inc,3572.0,FIO
1552,826675,NYSE,REAL ESTATE INVESTMENT TRUSTS,521549373.0,Dynex Capital Inc,6798.0,DX
1553,1318196,,METAL MINING,980441019.0,Sono Resources Inc,1000.0,SRCI
1554,1088825,NASDAQ,CABLE & OTHER PAY TELEVISION SERVICES,770463167.0,Tivo Inc,4841.0,TIVO
1555,1023291,NYSE,ELECTRIC SERVICES,462488810.0,Energy Future Holdings Corp,4911.0,TXU
1556,73020,NYSE,NATURAL GAS DISTRIBUTION,930256722.0,Northwest Natural Gas Co,4924.0,NWN
1557,826683,NASDAQ,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",112936371.0,Merriman Holdings Inc,6211.0,MEM
1558,892222,NASDAQ,MALT BEVERAGES,911141254.0,Craft Brew Alliance Inc,2082.0,BREW
1559,728385,OTC,"MEASURING & CONTROLLING DEVICES, NEC",870398271.0,Midwest Energy Emissions Corp,3829.0,MEEC
1560,1023298,,SERVICES-ALLIED TO MOTION PICTURE PRODUCTION,954622429.0,Avenue Entertainment Group Inc,7819.0,PIXG
1561,728387,NYSE MKT,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,411458152.0,Isoray Inc,3841.0,ISR
1562,1383756,,RETAIL-APPAREL & ACCESSORY STORES,980513727.0,Dussault Apparel Inc,5600.0,RLYL
1563,1023313,NASDAQ,"SERVICES-ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT",42797789.0,Forrester Research Inc,8700.0,FORR
1564,859475,,SEMICONDUCTORS & RELATED DEVICES,770156584.0,Trident Microsystems Inc,3674.0,TRIDQ
1565,1056087,NYSE,NEWSPAPERS: PUBLISHING OR PUBLISHING & PRINTING,522080478.0,Mcclatchy Co,2711.0,MNI
1566,1088856,NASDAQ,PHARMACEUTICAL PREPARATIONS,770487658.0,Corcept Therapeutics Inc,2834.0,CORT
1567,73048,,SERVICES-EDUCATIONAL SERVICES,410641789.0,Broadview Institute Inc,8200.0,BDVM
1568,1482073,,AIR-COND & WARM AIR HEATG EQUIP & COMM & INDL REFRIG EQUIP,271662208.0,Unseen Solar Inc,3585.0,UNSN
1569,1482075,OTC,"SERVICES-BUSINESS SERVICES, NEC",271550482.0,Citadel Exploration Inc,7389.0,COIL
1570,793952,NYSE,"MOTORCYCLES, BICYCLES & PARTS",391382325.0,Harley Davidson Inc,3751.0,HOG
1571,1482080,NASDAQ,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",261737267.0,Cellular Dynamics International Inc,2836.0,ICEL
1572,7536,NYSE,"WHOLESALE-ELECTRONIC PARTS & EQUIPMENT, NEC",111806155.0,Arrow Electronics Inc,5065.0,ARW
